feature,importance
repost,1.5970343857619466e-05
run,1.5954147985786474e-05
they don,1.5952224212517377e-05
they are,1.5926843039654795e-05
dope,1.5923429781600973e-05
album,1.5901427963186484e-05
they go,1.5899276703677754e-05
and don,1.588528920311357e-05
get over,1.5847826004261174e-05
hi princess,1.5832479074390883e-05
me https,1.581827820311041e-05
mood,1.5799423673273214e-05
gym,1.579863346675516e-05
learn the,1.579340621161085e-05
miss my,1.577943908145393e-05
åê,1.577206576857699e-05
review,1.5765804980173545e-05
have you,1.5749541769789103e-05
for being,1.5745617191151264e-05
taken,1.5727800372401087e-05
ill,1.5718704837514675e-05
following,1.5717416118244407e-05
and your,1.569655492841113e-05
catch,1.567581057931514e-05
need you,1.565220613633043e-05
animal,1.563821690690872e-05
rock,1.5632762722884555e-05
all day,1.5588806740747875e-05
whats the,1.5540516058057395e-05
can still,1.5525534210291642e-05
drive,1.547768031082808e-05
feels,1.54370428202011e-05
the struggle,1.541948849848785e-05
ones who,1.541937008939485e-05
char_eek ,1.539506726992889e-05
my new,1.5372348857572144e-05
bank,1.5368947725325036e-05
and said,1.534756876166e-05
the show,1.5345215192778506e-05
those who,1.5344986808072306e-05
char_ligh,1.5324400015300954e-05
once,1.5323321160261568e-05
see the,1.53221986871303e-05
knew what,1.532076110761927e-05
dude,1.5292444532500252e-05
the funniest,1.5288813915820507e-05
part of,1.5251756072254699e-05
see it,1.5248959669603372e-05
up for,1.5246357843513525e-05
listen to,1.5246337418657215e-05
must be,1.5245048869091862e-05
game and,1.524070712003616e-05
was your,1.5212214232935275e-05
red,1.5187109735197324e-05
follow my,1.5186984884754423e-05
twice,1.518230845525576e-05
charlie,1.5152896827145597e-05
despite,1.5151876562136898e-05
all your,1.513515224659735e-05
this week,1.512017976680021e-05
no one,1.5115505915130486e-05
the face,1.5055503326362887e-05
parking,1.5045688399211859e-05
facebook,1.4989192568605454e-05
tell you,1.4978125524305268e-05
home and,1.4975377860956905e-05
you too,1.4955772630047543e-05
just saw,1.4948647632676789e-05
they still,1.4945307552530679e-05
won,1.4924029765667085e-05
the road,1.4921577621797586e-05
needs,1.4900317174812867e-05
by the,1.486431664269304e-05
even know,1.4851657942812117e-05
aye,1.484063364509285e-05
dr,1.4838331263433845e-05
em,1.4837311462722094e-05
basically,1.483023427967258e-05
rage,1.4818730743985751e-05
food,1.4814021716714299e-05
ice,1.4811554035641659e-05
out the,1.4810460134744604e-05
change,1.4803551120107235e-05
take,1.4798407961481342e-05
disgusting,1.4793213931609519e-05
netflix and,1.4774087384998886e-05
strong,1.474620706197957e-05
mall,1.4719763552810503e-05
char_ona,1.4716626694351e-05
in bed,1.471477058029122e-05
complete,1.4712784611086077e-05
taylor,1.470829318340552e-05
gotta,1.4693625813729298e-05
that would,1.4692797268503066e-05
liked,1.4662653725767683e-05
none,1.4662448949833064e-05
char_ens ,1.461888663445278e-05
what kind,1.4601445951542722e-05
thomas,1.4589844918533972e-05
the situation,1.4580236193179323e-05
if your,1.4576883111843302e-05
of his,1.4576071954559145e-05
bow,1.4565281485024707e-05
the person,1.4553458197635815e-05
exactly,1.4551307262812074e-05
best of,1.4550916977823984e-05
fight the,1.4548303350621536e-05
and in,1.4546341551075386e-05
the only,1.454013508350767e-05
dv high,1.4529935903912874e-05
what is,1.4524677431273089e-05
start,1.4492838750272742e-05
last day,1.449059364589996e-05
and think,1.44786003784279e-05
plans,1.4468493614108583e-05
til,1.4462854235969914e-05
smoke,1.445453496937157e-05
wednesday,1.4402948077536647e-05
second,1.4400280796779642e-05
seeing the,1.437004651432079e-05
deserve all,1.4356784220789936e-05
3mp,1.4350814345367742e-05
caught,1.4332093354296886e-05
fulani,1.4331022794525425e-05
maybe should,1.4329613007403156e-05
im gonna,1.4325376769186965e-05
evidence,1.432056118195208e-05
world is,1.426327915066859e-05
min,1.4239544774227477e-05
forward,1.4223603713159143e-05
32,1.4217537099367255e-05
letting,1.4196609700316673e-05
digital,1.4189796610468334e-05
space you,1.4183487291117557e-05
brought,1.4168936694170754e-05
easy,1.4162353178960293e-05
afternoon,1.4161938519973577e-05
love your,1.4158855884858096e-05
reports,1.4158074880913553e-05
not like,1.4141403284517874e-05
be strong,1.4138536698061521e-05
daniel,1.4101755646937735e-05
try and,1.4095731816702762e-05
clear,1.4095322595371456e-05
life and,1.4086174475152398e-05
fast,1.408267428142144e-05
and his,1.406790396916088e-05
the chance,1.4052167530224513e-05
message,1.4039263853723511e-05
in love,1.401910692753403e-05
something in,1.400068446268707e-05
prizes,1.3996495117172887e-05
tried,1.3967179489260857e-05
ûª,1.3937031653006283e-05
wedding,1.3930341707124888e-05
episode,1.3894806474116324e-05
service,1.3883199804463353e-05
so that,1.3848558106123782e-05
desk,1.3794776953392077e-05
other side,1.3791265367457343e-05
me feel,1.378855354516273e-05
challenge,1.3773167356679393e-05
know what,1.3769238644213843e-05
pack,1.3766326113795988e-05
spent the,1.3754997842174281e-05
char_pus,1.3744293417145396e-05
and would,1.3723975649961631e-05
how to,1.3705355964073085e-05
subscription,1.3702871845715846e-05
signs,1.367207726278947e-05
and what,1.3651067132843947e-05
wife,1.362871446250396e-05
crazy,1.3628528397746567e-05
awesome lottie,1.3609455373866361e-05
history,1.3576268034036559e-05
will get,1.3560426273559183e-05
selling,1.3552886196700366e-05
usually,1.3546558448107367e-05
crunching,1.3546433055028219e-05
austin,1.3531288463307828e-05
everyday,1.3527559578745035e-05
playlist,1.3518478860953731e-05
enough to,1.3507845035499076e-05
at it,1.3502490856181985e-05
how can,1.3476055633670086e-05
the opposite,1.3474692981411761e-05
giving,1.347191513475714e-05
commit,1.346831792063994e-05
young,1.3467773595045405e-05
take it,1.3456100327807927e-05
be with,1.3448652421741195e-05
hint,1.3447886750102929e-05
proper,1.3439474299213978e-05
get your,1.3423109492723448e-05
wait for,1.3420943654988662e-05
pay for,1.3414193607290121e-05
my phone,1.3380272639658629e-05
the picture,1.3378318793172165e-05
and out,1.3365965521105157e-05
call,1.3353109605544268e-05
what if,1.3345610476329529e-05
is really,1.3339249754055513e-05
some of,1.3335225730899278e-05
quote,1.332555160664392e-05
get food,1.3321132646084532e-05
go out,1.3318172885585309e-05
many,1.3303263894056106e-05
to open,1.3297949267815391e-05
moving,1.32940217574689e-05
ride,1.328717194889811e-05
interesting,1.3285099478467619e-05
got her,1.3278996859039235e-05
projects,1.3262683210934058e-05
wants to,1.325271746638781e-05
smell,1.3252413016434998e-05
is just,1.32489822852519e-05
fact,1.3246189240296519e-05
calls,1.3229037934187556e-05
two of,1.3203616856443524e-05
and no,1.3198852905702907e-05
tomorrow,1.3159371101529103e-05
art and,1.3134529147187123e-05
tbh,1.3126926089868851e-05
well and,1.31255728957079e-05
dear,1.3120970708130055e-05
annoying and,1.3113076950095731e-05
21,1.3107828653340205e-05
pieces of,1.3104611263893994e-05
and let,1.3098311726246537e-05
teach,1.3071359475421056e-05
bae,1.3048599438974645e-05
nearly,1.3043076573664434e-05
enjoyed,1.3019985579804118e-05
ö_ù ö_ù,1.3011851598286241e-05
but if,1.300264550205964e-05
then the,1.2989165067872428e-05
it been,1.2981923166086544e-05
you miss,1.296390311786064e-05
the special,1.2944279087402694e-05
cold,1.2939262661130148e-05
xx,1.29207210663719e-05
glad,1.291886331304129e-05
nobody,1.290957595884179e-05
it would,1.2906191866109407e-05
to just,1.286647074500385e-05
means,1.2849681081886363e-05
morning,1.2847841790465962e-05
totally,1.2829228828368e-05
about how,1.2821308862041303e-05
freedom,1.2812945589896882e-05
the post,1.2792369741060757e-05
the real,1.2791106161828135e-05
movies,1.2776089780898103e-05
situation,1.2748115595541666e-05
is in,1.2723268880922459e-05
me at,1.2720218094358564e-05
engage with,1.2701457664457932e-05
mikey,1.2694771454106442e-05
ears,1.2694697329323693e-05
just to,1.2692060285062527e-05
the wrong,1.2690102357109673e-05
it just,1.266185156822404e-05
bling,1.2636897082642151e-05
top,1.2617657177536212e-05
major,1.2608705444341735e-05
notes,1.260238505438321e-05
room,1.2596510627585411e-05
copy,1.2594565443028129e-05
be so,1.258911445007332e-05
eyes,1.2588904850755067e-05
smile and,1.2564525222767261e-05
you my,1.256233820152992e-05
wish,1.2550565822667869e-05
side,1.2527661133998343e-05
you deserve,1.2514875613375874e-05
the hell,1.2510790696428876e-05
happens,1.2484157296590632e-05
_ùõª,1.247637273143831e-05
the baby,1.2462694841488714e-05
cards,1.2461401416505824e-05
put the,1.2460525305056155e-05
india,1.2435682909773112e-05
broke and,1.2434346503445223e-05
most of,1.2421513600717886e-05
wearing,1.2412605451864438e-05
give the,1.2394495190116963e-05
more like,1.2379802534540235e-05
if they,1.2361622526235469e-05
the shit,1.2347918618100594e-05
fun,1.2337026180630476e-05
earned,1.2327962927821536e-05
else,1.2321993011258107e-05
killer,1.2317238114638752e-05
classes,1.2317039961649589e-05
to talk,1.2287620585203939e-05
wash,1.2285885330849147e-05
wtf,1.2282039050954755e-05
during,1.2279049773303802e-05
to come,1.227854117277071e-05
the end,1.2273498632461287e-05
just got,1.2255239866629304e-05
na,1.2234898171173764e-05
bag,1.2231556602892535e-05
but it,1.2227806666199433e-05
to listen,1.2225506306027584e-05
16,1.2223671252947686e-05
felt,1.222092844839039e-05
king,1.2219539546356809e-05
my bed,1.2216016790814434e-05
drag,1.2212482410349773e-05
rest of,1.2191018051208085e-05
of what,1.2169218519434582e-05
id,1.2165358092457038e-05
complain,1.2163552818097411e-05
plays,1.2162546330456769e-05
where are,1.214618176784118e-05
so beautiful,1.2126446040328635e-05
tumblr,1.2123100560213315e-05
it not,1.2120612383469887e-05
to turn,1.2116497870662424e-05
mentions,1.2110020501989506e-05
it wasn,1.2089060313599776e-05
finish,1.2065072243274914e-05
sound,1.206134045008834e-05
struggle,1.2051195842318308e-05
has the,1.2048297520715057e-05
out to,1.2033464287045624e-05
whyimnotvotingforhillary,1.2030957250744708e-05
the bright,1.2020203136917064e-05
it in,1.2019424135472785e-05
just found,1.201789900753376e-05
child,1.2017318283962768e-05
reminds me,1.201049110170509e-05
series,1.2008312062623688e-05
matter,1.1994428362365321e-05
sexual,1.1991282990906271e-05
truth,1.1978261342183144e-05
because it,1.1974437579475358e-05
questioning,1.1973280658613373e-05
_ùªî_ù,1.1972269202309563e-05
and hungry,1.1968011872912334e-05
offer,1.196800136626153e-05
join the,1.1966989401930063e-05
that tweet,1.19534628981193e-05
me 30,1.1950103313216898e-05
he had,1.1948738268725692e-05
possible,1.1948060849661676e-05
do so,1.1932097405380882e-05
dog and,1.1926114687828234e-05
all this,1.192248074752942e-05
gotten,1.1893956477542437e-05
and leave,1.1888430383932198e-05
on instagram,1.1830750465029411e-05
no unfollowers,1.1824494391231591e-05
the moon,1.179133202428836e-05
workers,1.1783411125268627e-05
the mall,1.1774730741406002e-05
be my,1.1762268090641743e-05
action,1.1761239611376435e-05
now https,1.175227023484562e-05
marketing,1.1751730138569081e-05
boyfriend,1.1745707217270135e-05
down for,1.1744207608854226e-05
the man,1.1733115156696552e-05
ok but,1.1730926154981889e-05
ll have,1.1726277545554896e-05
kids and,1.17152415152568e-05
cage,1.1704440543201015e-05
really want,1.1671931811107231e-05
my parents,1.1660444129432163e-05
operator,1.1657256197728538e-05
light,1.1632293471458921e-05
short,1.1628734104495884e-05
trust,1.1624229926348493e-05
neck,1.1614706769339669e-05
spend,1.1613319985428822e-05
and https,1.1580053803471397e-05
me want,1.1574508872607981e-05
popcorn,1.1570920437523293e-05
was at,1.1565085360392315e-05
chocolate,1.1563969501266698e-05
after the,1.1552020891909644e-05
friend,1.1544547039798703e-05
for no,1.1544242659152442e-05
tells,1.1543492089401077e-05
greg,1.154112041195649e-05
god,1.1533451545213726e-05
ve got,1.1516688295383072e-05
idc,1.149825286334123e-05
let me,1.1480483675679869e-05
only one,1.1469336496816393e-05
blessed,1.1465811087096928e-05
netflix,1.146401785417569e-05
ve been,1.1462217972064412e-05
page,1.1460992912718506e-05
so you,1.145160541059839e-05
link to,1.1445005337075557e-05
falling,1.1432238330812466e-05
home from,1.1431026488600992e-05
go and,1.1408231062097835e-05
try it,1.1394358503785443e-05
walks,1.1390063182167778e-05
birthday and,1.1365318822770351e-05
candy corn,1.13511380782423e-05
past week,1.1348206573289306e-05
best thing,1.1315879481303579e-05
weirdest,1.131441964726345e-05
it out,1.1267666964867239e-05
don want,1.126697561554662e-05
james bond,1.1230247002151487e-05
vs,1.1214261137266038e-05
my love,1.1204115963161101e-05
è_ù,1.1196355927847192e-05
monday,1.1187246751410652e-05
bar,1.117586635499742e-05
other people,1.1173312638693134e-05
slow,1.1156644159074688e-05
baby,1.1127348038498007e-05
friendly,1.1105503180763701e-05
off and,1.109658993016459e-05
care,1.1068391126849346e-05
in _ù,1.1048775185944838e-05
needs to,1.104371594625947e-05
fa,1.1018573922973667e-05
public,1.1013650377637013e-05
one for,1.1012109253858843e-05
featured,1.0998916495228573e-05
bottom,1.0997048162669736e-05
mother,1.0993048003609923e-05
nature,1.09803520978684e-05
hill,1.0978501362139224e-05
calling,1.097634096999537e-05
industry,1.0958673423562127e-05
of getting,1.095832710308253e-05
spectre,1.094772200437038e-05
vegan,1.0938229951149264e-05
know you,1.0933810165908222e-05
tomorrow growing,1.0928332456630096e-05
one way,1.089440671239846e-05
beautiful,1.0891239515124632e-05
holiday,1.0891112014254136e-05
that are,1.088538026443363e-05
the office,1.0882295443712447e-05
send,1.088036176574663e-05
turn,1.0868136272838952e-05
_ùô _ùô,1.0859382664244437e-05
get my,1.0857863772794631e-05
tonight _ù,1.0856828064863897e-05
birthday is,1.0851737458468972e-05
to cut,1.0848918741956694e-05
know we,1.0840690025040432e-05
congratulations,1.083717084543496e-05
bin,1.083685569784782e-05
me go,1.0827824719970567e-05
char_oft,1.0827186563530905e-05
line,1.0823060172099187e-05
ä_ù,1.081897923158355e-05
looking forward,1.0806459217767187e-05
can say,1.0806246788875308e-05
the game,1.0806204913104554e-05
do is,1.0803769753559514e-05
the reasons,1.0802976660629906e-05
year old,1.0797212183640155e-05
dog,1.0794042625208163e-05
come true,1.0783404179046766e-05
spent,1.0759539281332548e-05
some more,1.075577966636989e-05
had the,1.0749101018361702e-05
if it,1.0746378109152656e-05
held,1.0745164458598252e-05
fantasy,1.071702617701682e-05
glasses,1.0705091844039849e-05
family is,1.0703299271902875e-05
mj,1.0703049532478727e-05
leave me,1.0694997524015276e-05
boys in,1.0694608071031315e-05
experience,1.0686975768508085e-05
sleep,1.0672375450110431e-05
ready,1.0662262653080402e-05
and miss,1.0660632099886836e-05
you see,1.0658504244257635e-05
gift,1.064624482258662e-05
hours and,1.064207208950495e-05
stuff https,1.0637774983802468e-05
the old,1.0606125471684739e-05
hold,1.0605941282198071e-05
days and,1.0598816539683464e-05
only monday,1.0596978146800908e-05
photos,1.0588988431490539e-05
to pick,1.058358794048304e-05
exhausted,1.0577172505802996e-05
just for,1.0574406360521866e-05
to hold,1.0552154178135587e-05
rare,1.053182828558015e-05
weekend,1.0518575789502134e-05
against,1.0506799700172069e-05
gig,1.0489481624118778e-05
up the,1.0485253143715244e-05
the library,1.0475929955471057e-05
cool,1.0470284583997274e-05
get it,1.0462715990050418e-05
computer,1.0462427689017268e-05
through,1.0424820016149876e-05
was gonna,1.0422979876888823e-05
lmfao,1.0393169538875694e-05
star wars,1.0386100201657329e-05
the cuts,1.0352232681821105e-05
fly,1.0346797296449538e-05
so happy,1.0339263075187862e-05
truly,1.033866568517825e-05
tax credits,1.0327780786282984e-05
realize,1.032633636487097e-05
to some,1.0315018498300368e-05
_ùõ_,1.0303529119279313e-05
up with,1.0300787399755596e-05
stream,1.0291764910536024e-05
to sleep,1.0281688071288005e-05
oh no,1.0278958884602334e-05
get any,1.0272451442735954e-05
accounts,1.025216345717185e-05
the dumbest,1.0239707129074847e-05
there was,1.0223363850448936e-05
day and,1.0218517252442517e-05
reality,1.0215893091152498e-05
lucky,1.0215199232854842e-05
and hear,1.0212789308925779e-05
lesson,1.0189763553981974e-05
sits,1.0185626369411421e-05
the heroine,1.0182037800365697e-05
crap,1.0177470338944025e-05
believe,1.0176942250927287e-05
so sick,1.0166679815703165e-05
á_ù,1.016301868256459e-05
military,1.0158605385519412e-05
schools,1.0156927435495562e-05
called rare,1.01521616950715e-05
photo the,1.0148159301603758e-05
that be,1.01238839743426e-05
south,1.012035400145842e-05
laughter,1.0117079049825418e-05
looks at,1.0102489163762502e-05
this world,1.0079077064268884e-05
shoot,1.0072023199329532e-05
ima,1.006711627716281e-05
here for,1.0056513977642336e-05
says,1.0049950699914558e-05
great day,1.0041139588275206e-05
you have,1.0031189410005109e-05
so what,1.0027602051050829e-05
grandma,1.0026355441918915e-05
convinced,1.0011677848638788e-05
am the,1.0005161143856109e-05
fails to,1.0001904238188452e-05
well it,1.0000184625810653e-05
becomes,9.998510194196372e-06
them to,9.993708173718035e-06
questions,9.991923581390792e-06
problems,9.986956629006979e-06
the kids,9.982021465372274e-06
chance to,9.976511057709356e-06
dead,9.972415352477596e-06
far,9.970678986262786e-06
out all,9.967261357110404e-06
exams,9.963637189137185e-06
meal,9.962792859840048e-06
johnny,9.962180691047869e-06
essay,9.950470228957907e-06
straight,9.950243112272133e-06
were the,9.947624103414143e-06
everytime,9.945064553411477e-06
adonissuperman,9.929203405669037e-06
find out,9.92078961407796e-06
hillary,9.914967129564252e-06
my day,9.911163239256946e-06
ray,9.910311441891457e-06
can make,9.908031283746702e-06
lasts,9.90761787655902e-06
you must,9.899022192595629e-06
realize that,9.898184956015338e-06
water,9.891890549275955e-06
potus,9.887065283103986e-06
how you,9.885357948454154e-06
think that,9.879475353963357e-06
house of,9.874641618356604e-06
you gonna,9.868067209587933e-06
vote to,9.866913599024063e-06
is based,9.866842189946488e-06
lousy,9.865962306398706e-06
in life,9.859523396981165e-06
drake,9.84871167118453e-06
thewalkingdead,9.838021102118008e-06
char_ra ,9.833211087988644e-06
good luck,9.824504037567417e-06
and having,9.81527102932002e-06
turn up,9.810527228615974e-06
cause cancer,9.80820829389523e-06
shade,9.804329972029641e-06
for all,9.804218026615218e-06
reaction,9.802659576120103e-06
the scene,9.793486648394257e-06
the halloween,9.790802473443906e-06
what it,9.79045526666753e-06
long time,9.785906361293542e-06
when it,9.781519540115736e-06
to our,9.77337562631345e-06
instant,9.772448523570744e-06
fan,9.769772928338914e-06
wen,9.768184357510784e-06
product,9.746030715654712e-06
it for,9.745432596251002e-06
blog,9.742758142167268e-06
engage,9.739111801497764e-06
center,9.739070464348563e-06
bath,9.730544617536866e-06
amazing and,9.726007260345367e-06
text,9.713155768975894e-06
syria,9.71011652391399e-06
they said,9.69722135780797e-06
it at,9.677041191239361e-06
pics,9.671203987992062e-06
was on,9.658957138009207e-06
to it,9.652046853234854e-06
knowledge,9.642133664712345e-06
don believe,9.640874260317355e-06
voted for,9.624959364089028e-06
20 minutes,9.607823124860315e-06
going to,9.600459429209342e-06
are they,9.595999488842848e-06
series the,9.588214133227745e-06
apartment,9.580094587811299e-06
character,9.567917739515418e-06
mentally,9.563858382673133e-06
and too,9.56072827984822e-06
for that,9.552901402220296e-06
tea,9.549894563232781e-06
my twitter,9.543858071728607e-06
the case,9.539550968221059e-06
selfless,9.530962304408654e-06
was my,9.52516311258249e-06
can do,9.518958552403506e-06
crisis,9.498377202099936e-06
cut the,9.485987964692036e-06
the follow,9.452636730354865e-06
when ur,9.44986459595971e-06
american,9.44980248911972e-06
seeing,9.442138185498333e-06
minutes,9.434727556618994e-06
let the,9.433528704334123e-06
the family,9.432840387195972e-06
so why,9.405829967329481e-06
are making,9.401132539728564e-06
me on,9.398634252205696e-06
wedding photobombs,9.397866945884122e-06
be like,9.392700528214482e-06
error,9.388377459094287e-06
set,9.382733244177485e-06
down in,9.382060919030479e-06
it but,9.37008690305907e-06
it back,9.364353983260735e-06
me lol,9.361761899823111e-06
expect,9.34789321030234e-06
was not,9.321749735070108e-06
char_mpl,9.31671150143446e-06
role,9.310525538068977e-06
halloween costume,9.309248512027648e-06
show me,9.302231013528875e-06
pay,9.301815310390882e-06
this shit,9.291109765058523e-06
harry,9.27604986767269e-06
the people,9.27271285572169e-06
harry_styles love,9.26689109295728e-06
for life,9.264882917289129e-06
lights,9.262791797211526e-06
don see,9.26205165994283e-06
goal,9.253930041113041e-06
makes me,9.24494441824549e-06
this time,9.244160270506375e-06
actual,9.239794691357703e-06
latest,9.238007665225153e-06
do we,9.236899632395871e-06
shoutout to,9.23297403018675e-06
upon,9.225600558684933e-06
my desk,9.222134606008273e-06
whatever,9.21916026034567e-06
much and,9.196212219111213e-06
feeling ever,9.190025862488503e-06
awards,9.188171189673738e-06
her name,9.182314835317375e-06
can hear,9.164303666033226e-06
sooner,9.15562223819972e-06
so good,9.129059467343258e-06
shut up,9.117778424524816e-06
so the,9.117562185476836e-06
the rain,9.116029010521221e-06
thought,9.111709142791426e-06
have it,9.105358399485933e-06
hes,9.104431782555697e-06
government,9.099380391937735e-06
to delay,9.099241775662886e-06
stats via,9.099154641587359e-06
games,9.092491055884132e-06
are so,9.080986594270303e-06
tories,9.08008964578322e-06
meat,9.078504600065244e-06
ready for,9.078462519784345e-06
it so,9.075600002959323e-06
fuck with,9.073716242212356e-06
anything,9.07275325687113e-06
that could,9.06920231019178e-06
simple,9.060635781530705e-06
months,9.023836408216092e-06
death of,9.023818738452559e-06
it real,9.020415395773348e-06
angels,9.018381302354478e-06
ball,9.011289659503806e-06
benefits,9.001450424843293e-06
you still,9.000672890620689e-06
happy bday,9.000184718455435e-06
day on,8.999901023031935e-06
listened to,8.99969613967565e-06
you so,8.988841036976774e-06
make you,8.988245664615665e-06
people and,8.983754035002886e-06
now the,8.977506069037674e-06
late,8.972627379087307e-06
everywhere,8.963468176496217e-06
is all,8.952877682628132e-06
dirt,8.946243494397382e-06
no idea,8.943997797600707e-06
my god,8.938792267240795e-06
_ù é_ù,8.93753538675531e-06
better than,8.930125192033744e-06
liquor,8.919467681880353e-06
though,8.917438973950088e-06
the more,8.912438546330944e-06
before you,8.910911811689296e-06
genius,8.902008470567757e-06
whichever,8.897412929916177e-06
4am,8.897048082879383e-06
rather,8.879052262053091e-06
if she,8.870512588905366e-06
trip to,8.865241764917506e-06
capital,8.863350182318145e-06
chat,8.862986205790317e-06
are going,8.849921057287354e-06
want it,8.847896390730852e-06
up https,8.845260293902673e-06
bull,8.843912848152177e-06
used to,8.839066111238072e-06
much of,8.832684073215985e-06
char_iew,8.820615681972747e-06
the ground,8.813346565170998e-06
humble would,8.813239837550817e-06
interview,8.797179681459638e-06
hate when,8.78780840907527e-06
wears,8.787393017857756e-06
coat,8.780599911176019e-06
just been,8.770488150234535e-06
told me,8.756083890808356e-06
profile,8.753589206810198e-06
get out,8.74781367852336e-06
you should,8.746633128334958e-06
vintage,8.74078412033427e-06
function,8.740007115038306e-06
you just,8.73916384527326e-06
may not,8.722446121105026e-06
when to,8.719902149368588e-06
came out,8.717852294411482e-06
is it,8.706648677237494e-06
husband,8.701134415594095e-06
did not,8.694580824266274e-06
taxcredits,8.687506131395536e-06
tied,8.68319370751502e-06
the week,8.653073070470903e-06
purple,8.650300485651281e-06
the market,8.650126747572467e-06
credits,8.647390710924337e-06
mt,8.635868643329611e-06
and white,8.634670199382101e-06
every time,8.634586107562112e-06
bridge,8.623746480527486e-06
comes to,8.622923927504311e-06
white and,8.620215526105549e-06
joke,8.617817138061882e-06
takes me,8.617022269056042e-06
bite,8.615147792110196e-06
amazon,8.609467680928215e-06
that made,8.605062285185085e-06
are out,8.590082074067802e-06
men and,8.577727013037712e-06
funniest,8.577666802194331e-06
rafa,8.559759711146735e-06
looked,8.557736900352834e-06
wonder why,8.557521415646367e-06
us all,8.556789913228095e-06
allowed,8.553346587946932e-06
my mom,8.548677861870254e-06
helped,8.534902181368334e-06
find the,8.528049003159226e-06
holy,8.525275234986892e-06
super quality,8.515849806407356e-06
listening to,8.514868157572233e-06
sun,8.504264268679245e-06
hurt,8.499656434223526e-06
too many,8.497863184491673e-06
olympics,8.491737246277955e-06
katie,8.477121503153445e-06
kill,8.475366398069162e-06
cross,8.46428401117098e-06
joy,8.456184107476092e-06
mail,8.446164686214047e-06
goin,8.443087952434808e-06
robin,8.438947946110123e-06
the band,8.427878840263403e-06
the class,8.424290986668542e-06
knew,8.42007212097455e-06
defend,8.412730135157846e-06
muslim,8.405875640397463e-06
tap,8.396309151210591e-06
all time,8.394005011141156e-06
feeling,8.390045227079114e-06
button,8.377833828750468e-06
trip,8.367140894675673e-06
at them,8.366118465765722e-06
femi fani,8.36277821406828e-06
the problem,8.349945233912276e-06
thats,8.348203347180635e-06
and play,8.333081602415905e-06
for sharing,8.330772749855512e-06
george,8.326297782264544e-06
be more,8.324636812463762e-06
re going,8.324617009019879e-06
tampons,8.323393900215581e-06
cam,8.323224467173063e-06
to bring,8.322932900119562e-06
is annoying,8.31759024123329e-06
hours,8.316982486278731e-06
check,8.310552530626306e-06
tweet and,8.303007203058252e-06
char_ nic,8.301627408836064e-06
at school,8.29821934874471e-06
good things,8.278858200433396e-06
missing my,8.277417563895569e-06
low,8.27314001092784e-06
crunching for,8.268643337560378e-06
who the,8.26752274209803e-06
under the,8.266567075334497e-06
and other,8.260677515322806e-06
and make,8.259332068378842e-06
can get,8.258025061720056e-06
upset,8.257209633409104e-06
access,8.241410185754718e-06
move to,8.238740575973833e-06
working,8.231958862925354e-06
didn even,8.227108688467029e-06
create,8.224318514705064e-06
supporting,8.22418308398556e-06
wanna talk,8.215831455760362e-06
telling,8.205127882796097e-06
packed,8.20261723098228e-06
europe,8.2013443580533e-06
my house,8.200676711301444e-06
her dream,8.197107822367962e-06
you were,8.194472161468194e-06
gonna be,8.188854755891834e-06
you did,8.182229898955527e-06
go back,8.173156870371468e-06
to meet,8.169465939456022e-06
let hope,8.16608473972909e-06
we ll,8.154627016446768e-06
tell me,8.149557606079953e-06
the arts,8.148254348155543e-06
why don,8.123332339516924e-06
you all,8.122587994836112e-06
november 1st,8.12003252541296e-06
been at,8.117673369046946e-06
with all,8.115633664745573e-06
leesqanda,8.114258995064199e-06
fav,8.109599397864623e-06
mother and,8.10642405243108e-06
nowhere,8.098581588574435e-06
who can,8.07790906111124e-06
happy and,8.077417664012148e-06
the title,8.070259822238549e-06
him to,8.069615591160038e-06
wine,8.06327197089413e-06
circle,8.044509435790376e-06
cash,8.037821512575102e-06
see this,8.03342695753119e-06
1st,8.02559639756371e-06
arts,8.01908380129762e-06
high school,8.017630179188647e-06
form,8.01697878109886e-06
pretty,8.013916918492792e-06
love it,7.997548381492286e-06
haircut,7.995250966381043e-06
char_rmo,7.994839848374056e-06
ll just,7.978435211779425e-06
like this,7.975987382574591e-06
over the,7.971369227982052e-06
hearing,7.946374109564331e-06
brad,7.935564172712651e-06
you use,7.929934681458695e-06
phone and,7.927411928007469e-06
drops,7.918631330611503e-06
with new,7.918159348122172e-06
off the,7.91586834151921e-06
to her,7.91320690632643e-06
be in,7.911873090556188e-06
don wanna,7.906237233124441e-06
it should,7.902972505418375e-06
the streets,7.900207456073552e-06
shopping,7.896749719972743e-06
answer,7.894840675535093e-06
housing,7.892553076109992e-06
admit,7.890299913696526e-06
statement,7.882101731208054e-06
nice and,7.878661302812054e-06
impossible,7.878403570156133e-06
and greet,7.876552540436155e-06
amp not,7.873995501442218e-06
one you,7.868472879781216e-06
way to,7.855779796786585e-06
called me,7.850816132004382e-06
my best,7.836343845599492e-06
daniel craig,7.83560824003835e-06
cops,7.832519994914243e-06
even more,7.832254459561688e-06
many times,7.816116038555715e-06
hats,7.802603603073608e-06
leader,7.788837146604837e-06
result,7.788349562629631e-06
always be,7.770226564325416e-06
and walk,7.768695786830474e-06
couch,7.758844322194534e-06
female,7.752722127551047e-06
alot,7.74243907466293e-06
day is,7.728788169678724e-06
praying,7.723911295552475e-06
